num,title,link,content
202,"홍남기 ""2금융 DSR 보완 필요""",https://www.sedaily.com/NewsView/1Z6NK39PTR,홍남기 부총리 겸 기획재정부 장관이 제2금융권의 총부채원리금상환비율(DSR)과 관련해 “보완이 필요하다고 본다”고 말했다. 최근 부동산·주식 투자 목적의 신용대출이 급증하는 상황에서 금융위원회에 이어...
203,"정부 ""소상공인 금융지원 여력 남아, 적극 지원할 것""",http://www.kukinews.com/newsView/kuk202008210021,2차 금융지원 프로그램을 통해 적극적인 지원을 지속하겠다”고 밝혔다. 김 차관은 이날 정부서울청사에서... 김 차관은 “지난 5월 18일부터 접수가 시작된 소상공인 2차 금융지원 프로그램은 이달 19일 기준 6만명의...
204,"홍남기 ""제2금융권 총부채원리금상환비율 보완 필요""",http://yna.kr/AKR20200820112500002?did=1195m,"홍남기 부총리 겸 기획재정부 장관은 20일 제2금융권의 총부채원리금상환비율(DSR)과 관련해 ""보완이 필요하다고 본다""고 말했다. 홍 부총리는 이날 국회 기획재정위원회 전체회의에 출석, '제2금융권의 DSR이 70%가..."
205,"두산, 신한금융지주에 네오플럭스 지분 730억원 매각",http://www.shinailbo.co.kr/news/articleView.html?idxno=1311527,"두산은 벤처캐피털 신한금융지주와 네오플럭스 지분을 730억원에 매각하는 계약을 체결했다고 20일 밝혔다.... 앞서 두산중공업은 지난 2일 골프장 클럽모우CC를 하나금융-모아미래도 컨소시엄에 매각하고, 처음으로..."
206,"신한금융, 네오플럭스 730억 인수…""그룹 시너지 효과""",https://view.asiae.co.kr/article/2020082018011369002,신한금융지주는 20일 두산과 네오플럭스 주식매매계약(SPA)을 체결했다. 앞서 양사는 각각 이사회를 열어 네오플럭스 지분 매매에 대한 안건을 의결했다. 이날 신한금융은 네오플럭스 보통주 2441만3230주(지분율 96.77%)를...
207,"하나은행, 모바일 금융 서비스 '뉴 하나원큐' 출시",http://www.m-i.kr/news/articleView.html?idxno=739428,"사진=하나은행 제공 하나은행은 모바일 금융 앱 '뉴 하나원큐'를 출시하고 평생 이체수수료 면제 등... 뉴 하나원큐는 하나금융그룹 관계사들과의 연계를 통해 주식 거래, 보험 진단, 카드 거래 등 금융 거래를 SSO(1회..."
208,"KB국민은행, 'AI·금융' 콜라보레이션 경진대회 개최",http://www.newspim.com/news/view/20200820000723,이번 대회는 AI기술을 적용한 미래금융 아이디어를 확보하고 우수인재들의 관심을 높이고자... 개발한 금융권 최초의 한글 자연어 학습 모델이다. 2020.08.20 KB국민은행은 대학(원)생 및 취업준비생을 대상으로...
209,"KB금융 윤종규 회장, 'e-소통라이브' 유튜브 생중계로 열린소통",http://www.straightnews.co.kr/news/articleView.html?idxno=82095,KB금융그룹 제공 KB금융그룹(회장 윤종규)이?지난 12일에 이어?19일 CEO와 그룹 MZ세대 직원들이 함께 유튜브 생중계를 통해 격의 없는 대화와 이야기를 나눈 'e-소통라이브' 두 번째 시간을 가졌다. 이날 행사에는 지난...
210,"금융공공기관 신입채용 기지개, 내달 필기시험 돌입...코로나 재확산은 ‘변수...",http://www.newsis.com/view/?id=NISX20200821_0001136928&cID=13001&pID=13000,"이달 금융감독원, 한국수출입은행, 한국예탁결제원, 예금보험공사, 주택도시보증공사 등 금융공기관에서 신입채용에 기지개를 켰다. 이후 다음달 일제히 필기전형이 잡힌 가운데, 최근 코로나19 재확산 추세가 변수로..."
211,"대부금융업계, 수해 복구지원 성금 3000만원 전달",http://www.edaily.co.kr/news/newspath.asp?newsid=04040966625869288,금융협회는 22개 주요 대부업체와 공동으로 집중호우 피해 복구를 위한 성금 3000만원을 전국재해구호협회에 전달했다고 20일 밝혔다. 기부금은 재해구호물품 지원과 수해피해지역 복구 등에 사용될 예정이다. 대부금융업...
212,"신한금융, 두산 계열사 네오플럭스 730억원에 인수한다",http://www.econovill.com/news/articleView.html?idxno=408960,신한금융지주(055550)는 20일 두산과 네오플럭스 주식매매계약(SPA)을 체결했다고 밝혔다. 앞서 양사는 각각 이사회를 열어 네오플럭스 지분 매매에 대한 안건을 의결했다. 이날 신한금융은 네오플럭스 보통주 2441만3230주...
213,"두산, 신한금융지주에 네오플럭스 매각…730억원 현금 확보",http://news.mt.co.kr/mtview.php?no=2020082016433474615,두산은 그룹 재무구조 개선을 위해 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일... 벤처캐피털 계열사가 없는 신한금융은 벤처캐피털 확보를 위해 인수·합병 시장에서 대상을 물색해왔다. 앞서...
214,실물경제 '뇌관' 부동산금융 2100조 돌파,http://www.kukinews.com/newsView/kuk202008200023,"부동산 금융 규모가 2100조원을 넘어선 것으로 나타났다. 20일 국회 기획재정위원회 정의당 장혜영 의원이 한국은행으로부터 받은 자료에 따르면, 올해 1분기 기준 부동산 금융 익스포저(위험노출액) 잔액은..."
215,"윤종규 KB금융그룹 회장, 차세대 리더들과 'e-소통라이브' 실시",http://www.dailysmart.co.kr/news/articleView.html?idxno=31641,윤종규(오른쪽) KB금융그룹 회장이 MZ세대 직원들이 함께 유튜브 생중계를 통해 격의 없는 대화와 이야기를 나눈 'e-소통라이브' 두 번째 시간을 가졌다. 사진=KB금융그룹. ?KB금융그룹이 지난 12일에 이어 이달 19일 CEO와...
216,부동산 금융에 몰린 돈 2100조 넘어…“집값 급락 경우 실물경제 뇌관 우려”,http://www.segye.com/content/html/2020/08/20/20200820521589.html?OutUrl=naver,부동산 금융에 모여든 돈이 2100조원을 넘은 것으로 나타났다. 집값이 급락할 경우 가계와 기업부실... 부동산 금융 익스포저(위험노출액) 잔액은 2105조3000억원이다. 부동산 금융 익스포저란 금융기관과 보증기관의...
217,"IBK기업은행, 소상공인 2차 금융지원 대출 금리 인하",http://www.joseilbo.com/news/news_read.php?uid=404414&class=51&grp=,"IBK기업은행은 인터넷·모바일뱅킹에서 실행되는 소상공인 2차 금융지원 대출의 최고 금리를 기존의 연 3~4... 기업은행은 지난 6월 인터넷·모바일뱅킹에서 소상공인 2차 금융지원 대출의 대출 신청, 보증서 발급, 대출..."
218,"기업은행, '소상공인 2차 금융지원 대출' 금리 인하",http://www.edaily.co.kr/news/newspath.asp?newsid=02473126625869288,"IBK기업은행은 ‘소상공인 2차 금융지원 대출’ 최고 금리를 기존 연 3~4%대 수준에서 연 2.8%로 인하했다고... 기업은행은 지난 6월 인터넷 및 모바일뱅킹을 통해 소상공인 2차 금융지원 대출의 신청, 보증서 발급, 대출..."
219,"""글로벌 車금융시장 공략"" 신한카드, 카자흐스탄 1위사와 맞손",https://www.sedaily.com/NewsView/1Z6NI4RGY3,신한파이낸스는 이를 발판으로 카자흐스탄에서 자동차 금융은 물론 신용대출까지 아우르는 소매대출... 신한파이낸스는 이번 아시아오토와의 협약을 통해 비펙 매장에서 판매되는 신차에 대한 금융상품을 우선 취급할...
220,"""스타트업 육성기업과의 상생""...우리금융,'금융 IT 교육'",http://www.youthdaily.co.kr/news/article.html?no=45280,"금융IT 보안·금융공동망 등 현업 적용 바탕 강의 ""육성기업과의 다양한 시너지를 창출해 나갈 것"" ?우리금융그룹이 스타트업 육성기업과 상생에 박차를 가했다. 우리금융그룹은 21일 스타트업 육성 프로그램인 Digital..."
221,"""스타트업 육성기업과의 상생""...우리금융,'금융 IT 교육'",http://www.youthdaily.co.kr/news/article.html?no=45280,"금융IT 보안·금융공동망 등 현업 적용 바탕 강의 ""육성기업과의 다양한 시너지를 창출해 나갈 것"" ?우리금융그룹이 스타트업 육성기업과 상생에 박차를 가했다. 우리금융그룹은 21일 스타트업 육성 프로그램인 Digital..."
222,"BGF리테일 CU 편의점 빅데이터, 금융보안원에 판매",http://news.mt.co.kr/mtview.php?no=2020082010051943602,"CU를 운영하는 BGF리테일은 금융보안원과 편의점 데이터 유통 및 활용 혁신을 위한 업무 협약을 지난 19일 체결했다고 20일 밝혔다. 업무협약식은 BGF리테일 이건준 사장, 송지택 혁신부문장과 금융보안원 김영기 원장..."
223,우리금융·KT ‘디지털 금융 동맹’ 맺어,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202008191546001&code=930100,우리금융과 KT가 금융과 정보통신기술(ICT)을 융합한 신사업을 통해 혁신의 전기를 마련하기 위해 ‘디지털 금융 동맹’을 맺었다. 우리금융과 KT는 19일 서울 중구 우리은행 본점에서 금융·ICT 융합을 위한 전략적...
224,부동산금융에 2100조 몰려… 文정부 들어 473조↑,http://news.kmib.co.kr/article/view.asp?arcid=0924152505&code=11151300&cp=nv,대출과 금융투자상품으로 부동산금융에 쏠린 돈이 현 정부 들어 30% 가까이 늘며 2100조원을 돌파했다. 경제 규모 대비 비중은 2018년 말 100%를 넘어선 뒤 올해 3월 말 110%에 육박했다. 유동성 증가는 불안감 때문에...
225,"금감원, 집중호우 피해지역 찾아가 금융 상담",https://biz.chosun.com/site/data/html_dir/2020/08/19/2020081901689.html?utm_source=naver&utm_medium=original&utm_campaign=biz,"금융감독원이 집중호우 피해현장을 직접 방문해 금융지원 상담을 하기 위한 ‘금융사랑방버스’를 운영한다. 금감원은 오는 20~27일 기간 중 집중호우 피해 지역인 전북 남원, 전남 곡성·구례, 경남 하동, 충북 충주..."
226,"신한금융, 벤처캐피털 네오플럭스 730억 원에 인수",http://www.munhwa.com/news/view.html?no=20200821MW142549433448,신한금융 “그룹 시너지 낼 것” 신한금융그룹이 벤처캐피털 네오플럭스를 730억 원에 인수한다. 벤처캐피털은 장래성 있는 벤처기업에 투자하는 투자전문회사를 말한다. 21일 금융권에 따르면 신한금융은 전날 두산과...
227,"“AI와 금융의 컬래버”KB국민銀, 제2회 ‘퓨쳐 파이낸스 AI 챌린지’ 개최",https://www.sedaily.com/NewsView/1Z6NJ9ILEW,이번 대회는 인공지능(AI)기술을 적용한 미래금융 아이디어를 확보하고 우수인재들의 금융 분야 관심을 높이고자 마련됐다. 이번 대회에서는 KB-알버트가 공모 분야에 추가됐다. 이는 최신 딥러닝 언어 모델인...
228,"푸르덴셜생명, 금융 라이프스타일 사이트 '베러 투모로우' 오픈",http://www.etnews.com/20200820000073,"푸르덴셜생명은 금융 라이프스타일 매거진인 '베러 투모로우(BETTER TOMORROW, BT)' 사이트를 오픈했다고 20일 밝혔다. BT는 다양한 사람들의 라이프스타일을 소개하고 그들만의 유익한 금융 정보를 전달하는 것이..."
229,'국제금융도시 도쿄' 구상 흔들,http://www.fnnews.com/news/202008201804225886,"홍콩 금융권 인재와 기관을 흡수해 아시아 최대 금융허브로 만들겠다는 당초 일본의 '국제금융도시 도쿄' 구상이 흔들리고 있다. 최근 돌연, 도쿄를 대신해 후쿠오카현과 오사카 등 간사이 지방이 국제금융도시 후보지로..."
230,"신한카드, 글로벌 자동차금융 확대전략 시동 건다",http://www.enewstoday.co.kr/news/articleView.html?idxno=1408740,신한파이낸스와 아시아오토는 카자흐스탄 비펙 알마티 본부에서 자동차 금융 제휴 협약식을 진행했다.... 자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 양사는 베이세노프 다우렌(Beisenov Dauren) 비펙 알마티...
231,"신한카드, 글로벌 자동차금융 확대전략 시동 건다",http://www.enewstoday.co.kr/news/articleView.html?idxno=1408740,신한파이낸스와 아시아오토는 카자흐스탄 비펙 알마티 본부에서 자동차 금융 제휴 협약식을 진행했다.... 자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 양사는 베이세노프 다우렌(Beisenov Dauren) 비펙 알마티...
232,"㈜두산, 신한금융지주에 네오플럭스 매각",http://www.wikileaks-kr.org/news/articleView.html?idxno=93328,"㈜두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번 매각은 그룹... 이에 앞서 두산중공업은 지난 2일, 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단차입금 상환을..."
233,KB금융 윤종규 회장 차세대 리더들과 e-소통라이브 시간 가져,http://www.wsobi.com/news/articleView.html?idxno=103187,[ 여성소비자신문 김희정 기자]KB금융그룹은 지난 12일에 이어 19일 CEO와 그룹 MZ세대 직원들이 함께 유튜브... KB금융그룹의 영리더(Young Leader)를 대표하여 참가했다. 윤종규 회장은 대형 스크린이 마련된 여의도본점에서...
234,"신한금융, 네오플럭스 730억원에 인수…두산과 주식매매계약 체결",https://www.dailian.co.kr/news/view/913736/?sc=Naver,신한금융지주는 20일 ㈜두산과 네오플럭스 주식매매계약 (SPA)을 체결했다고 밝혔다. 이날 신한금융은 네오플럭스 보통주 2441만3230주(지분율 96.77%)를 730억원(잠정)에 인수하기로 결정했다. 향후 확인 실사를 통한...
